county_name,year,avg_summer_tmax_f,max_summer_tmax_f,p95_tmax_f,p99_tmax_f,heatwave_days,station_day_count_tmax,station_count_tmax,avg_summer_tmin_f,max_summer_tmin_f,p95_tmin_f,hot_nights,station_day_count_tmin,station_count_tmin,max_consecutive_hot_days,state,county,county_fips,name,total_population,median_household_income,poverty_population,population_65_plus,pct_65_plus,pct_poverty,occupied_housing_units,renter_occupied_units,pct_renter_occupied,pct_white_alone,pct_black_alone,pct_asian_alone,heat_ed_rate,pandemic_year,tree_canopy_pct
Solano,2021,91.83022587268994,116.96,105.98,110.0912,203,487,4,57.70318181818182,69.08,64.94,0,484,4,5,6,95,6095,"Solano County, California",451432.0,89648.0,39020.0,71693.0,15.88124014247993,8.643605238441227,153632.0,57592.0,37.48698187877525,48.48858742844991,13.41398040014886,15.6251661379787,13.65,1.0,2.5329762034627312
Solano,2022,91.92188911704312,116.06,105.98,114.08,197,487,4,58.999630390143736,78.98,68.0,6,487,4,11,6,95,6095,"Solano County, California",450995.0,97037.0,39705.0,74541.0,16.52812115433652,8.803867005177441,154987.0,57295.0,36.96761663881488,46.026009157529465,13.23717557844322,15.70172618321711,16.65,0.0,2.625529461266344
Solano,2023,88.68111111111112,109.94,104.0,109.04,137,486,4,57.173,75.02,66.06499999999996,1,480,4,6,6,95,6095,"Solano County, California",450824.0,99994.0,42767.0,76287.0,16.92168118822423,9.486407112309903,155800.0,57290.0,36.77150192554557,42.74506237467393,12.88817809167214,15.90154916330985,14.05,0.0,2.793070641587059
Solano,2024,93.04550308008214,113.0,107.06,111.02,223,487,4,59.346296296296295,82.94,69.08,4,486,4,9,6,95,6095,"Solano County, California",451918.0,100401.0,44182.0,78738.0,17.42307232728061,9.77655238339699,157512.0,58249.0,36.98067448829296,39.15754628051992,12.697878818723751,16.289902150390116,22.1,0.0,2.972266203306893
Sonoma,2020,82.53872857142858,114.08,98.96,107.97079999999998,162,1400,12,53.53229002153625,87.08000000000001,66.02,16,1393,12,3,6,97,6097,"Sonoma County, California",496801.0,86173.0,43086.0,97461.0,19.61771413503596,8.672687856908501,188958.0,73113.0,38.69272536754199,72.50387982310824,1.6638452821149716,4.275152425216536,11.38,1.0,31.81474012805863
Sonoma,2021,80.66478359908884,109.04,98.06,103.8271999999999,132,1317,11,53.11735963581183,82.04,62.06,10,1318,11,1,6,97,6097,"Sonoma County, California",492498.0,91607.0,42142.0,97815.0,19.86099435936796,8.556786017405146,188841.0,72886.0,38.59649122807017,70.35196082014546,1.570970846582118,4.388444217032354,8.91,1.0,29.591567948526745
Sonoma,2022,81.5447256097561,116.96,100.04,109.04,146,1312,11,54.121204268292686,84.91999999999999,64.94,8,1312,11,6,6,97,6097,"Sonoma County, California",488436.0,99266.0,42925.0,100577.0,20.591643531598816,8.788254755996691,189653.0,72732.0,38.35003928226814,67.67375869100559,1.5537347779442956,4.469981737627857,13.38,0.0,29.730808510136537
Sonoma,2023,78.65133383571967,105.08,96.08,100.706,98,1327,11,53.51394259818731,82.94,60.98,9,1324,11,1,6,97,6097,"Sonoma County, California",485642.0,102840.0,41044.0,101805.0,20.96297272476433,8.45149307514589,190498.0,72009.0,37.80039685456016,64.54981241325915,1.5538194801932288,4.435160056173066,13.56,0.0,30.029652890490283
Sonoma,2024,83.25610451306414,109.04,100.04,105.08,201,1263,11,53.44152019002375,87.08000000000001,64.04,18,1263,11,2,6,97,6097,"Sonoma County, California",485040.0,104674.0,42583.0,104389.0,21.5217301665842,8.779275936005277,190998.0,71400.0,37.38259039361669,61.81696354939798,1.5730661388751443,4.507875639122546,21.36,0.0,30.25589082590022
Stanislaus,2020,91.31196721311476,111.02,102.02,105.98,115,366,3,64.91344262295083,91.94,77.81,27,366,3,8,6,99,6099,"Stanislaus County, California",546235.0,62873.0,73072.0,71230.0,13.040175016247584,13.377392514210918,174826.0,72151.0,41.27017720476359,70.42811244244693,3.1050738235374884,5.8588336521826685,24.08,1.0,5.837386909575772
Stanislaus,2021,91.94546961325968,109.04,102.02,107.06,130,362,3,64.82812154696133,89.06,77.0,35,362,3,6,6,99,6099,"Stanislaus County, California",550842.0,68368.0,74272.0,71345.0,12.951989862791873,13.483358204348978,175067.0,70847.0,40.46850634328572,64.77174943087128,2.970180196862258,5.795672806358266,28.44,1.0,5.041802619551098
Stanislaus,2022,92.15245901639344,111.92,102.92,107.573,98,244,2,64.29450819672131,78.98,72.878,5,244,2,11,6,99,6099,"Stanislaus County, California",552063.0,74872.0,75125.0,73575.0,13.32728329918868,13.608048356799856,175747.0,69388.0,39.48175502284534,57.2516180218562,2.8494936266331923,6.015980060246747,34.23,0.0,5.305633615663239
Stanislaus,2023,88.23967213114754,105.98,100.94,103.29800000000004,86,366,3,62.315245901639344,82.04,73.94,16,366,3,5,6,99,6099,"Stanislaus County, California",552250.0,79661.0,71943.0,74905.0,13.5636034404708,13.027252150294249,176457.0,68813.0,38.99703610511342,50.08854685377999,2.838207333635129,5.981349026708918,31.31,0.0,5.780188413400628
Stanislaus,2024,93.2764383561644,111.02,105.08,107.96,168,365,3,65.92655737704918,82.94,77.0,45,366,3,14,6,99,6099,"Stanislaus County, California",553990.0,81468.0,74260.0,76271.0,13.767577032076392,13.404574089785015,177874.0,69046.0,38.817365101139,42.82189209191502,2.738497084784924,6.125561833246088,43.05,0.0,6.365502981761198
Tehama,2020,89.59556650246306,113.0,104.0,109.94,271,812,7,63.05155172413793,84.02,75.92,64,812,7,5,6,103,6103,"Tehama County, California",64176.0,48895.0,11922.0,12707.0,19.800236848666167,18.57703814510097,24661.0,8379.0,33.97672438262844,84.12334829219647,0.6544502617801047,1.6984542508102718,32.72,1.0,21.17251796326386
Tehama,2021,91.58390306122448,114.98,105.98,111.02,340,784,7,63.37992346938776,87.08000000000001,77.0,94,784,7,7,6,103,6103,"Tehama County, California",65345.0,52901.0,11597.0,12794.0,19.57915678322749,17.747341036039483,24551.0,8055.0,32.80925420553134,80.5998928762721,0.9059606702884688,1.784375239115464,58.95,1.0,18.037376848098443
Tehama,2022,91.53219672131148,114.98,107.06,112.90279999999996,274,610,5,65.59980327868853,89.96000000000001,78.08,82,610,5,17,6,103,6103,"Tehama County, California",65484.0,59029.0,10483.0,13008.0,19.86439435587319,16.008490623663796,24623.0,8103.0,32.90825650814279,74.49300592511148,0.9559587074705272,1.887483965548836,51.52,0.0,16.94261383761659
Tehama,2023,85.98112038140644,113.0,104.0,109.598,191,839,7,60.51992857142857,84.91999999999999,75.92,54,840,7,4,6,103,6103,"Tehama County, California",65520.0,61834.0,9988.0,13075.0,19.955738705738707,15.244200244200243,24526.0,7952.0,32.422735056674554,69.31318681318682,0.8714896214896215,1.82997557997558,24.21,0.0,17.23036901997605
Tehama,2024,90.47412776412776,118.04,107.06,113.0,299,814,7,63.548529411764704,87.98,78.98,102,816,7,12,6,103,6103,"Tehama County, California",65167.0,63784.0,10025.0,13085.0,20.07918118065892,15.38355302530422,24788.0,8148.0,32.870743908342746,66.71628278116223,0.8562616047999754,1.956511731397793,50.31,0.0,16.33119310930323
Trinity,2020,88.02364400840925,111.92,102.92,107.96,402,1427,12,54.03759272218335,77.0,66.92,2,1429,12,8,6,105,6105,"Trinity County, California",12541.0,41780.0,2860.0,3507.0,27.96427717087952,22.80519894745236,5896.0,1855.0,31.46200814111262,85.27230683358584,0.5182999760784626,1.9456183717406907,,,50.23367369238725
Trinity,2021,89.58745127436282,114.08,105.08,109.94,472,1334,11,55.74678651685394,77.0,68.0,2,1335,11,20,6,105,6105,"Trinity County, California",15818.0,42206.0,3512.0,4390.0,27.75319256543179,22.20255405234543,5492.0,1630.0,29.67953386744356,82.39979769882413,0.5563282336578581,2.143128081931976,,,43.90329670091895
Trinity,2022,87.4033830104322,120.92,105.08,111.02,410,1342,11,55.240521609538,78.98,69.08,9,1342,11,9,6,105,6105,"Trinity County, California",15889.0,47317.0,3457.0,4396.0,27.666939392032223,21.75719050915728,5483.0,1600.0,29.18110523436075,80.73509975454716,1.3720183774938637,2.4671156145761217,,,40.66053338786002
Trinity,2023,85.35436065573771,113.0,102.02,106.85479999999994,242,1220,10,53.39550819672131,75.92,66.02,1,1220,10,9,6,105,6105,"Trinity County, California",15886.0,53498.0,2830.0,4662.0,29.34659448571069,17.814427798061185,5373.0,1449.0,26.968174204355112,80.46078307944101,0.925343069369256,2.4424021150698727,,,41.20275522060589
Trinity,2024,89.35680065627564,118.04,105.08,111.75799999999994,382,1219,10,54.279721311475406,82.04,69.08,8,1220,10,15,6,105,6105,"Trinity County, California",15860.0,53002.0,3257.0,4795.0,30.233291298865065,20.5359394703657,5585.0,1579.0,28.272157564906,78.25977301387137,1.0970996216897857,0.6368221941992434,,,41.51346874127735
Tulare,2020,86.37264966163457,109.04,102.02,105.98,510,1921,17,59.46367325702393,87.08000000000001,73.94,86,1922,17,5,6,107,6107,"Tulare County, California",463955.0,52534.0,99610.0,52826.0,11.386018040542725,21.469754609822072,139044.0,59691.0,42.929576249244846,66.77328620232565,1.6393831298294017,3.73096528758177,21.87,1.0,13.857280087148126
Tulare,2021,87.92478827361563,111.92,104.0,107.96,604,1842,17,61.28224755700325,89.06,75.92,140,1842,17,5,6,107,6107,"Tulare County, California",470999.0,57394.0,91866.0,53130.0,11.280278726706426,19.50450000955416,139631.0,59506.0,42.616610924508166,59.34195189374075,1.663485485107187,3.650750850851063,29.84,1.0,12.58433515286624
Tulare,2022,84.91301610541728,114.08,102.02,105.98,310,1366,12,60.74254758418741,86.0,77.0,123,1366,12,4,6,107,6107,"Tulare County, California",473446.0,64474.0,86391.0,54353.0,11.48029553528808,18.24727635253017,140670.0,58592.0,41.65209355228549,50.86345644487439,1.6253173540382642,3.581189829463128,31.27,0.0,11.7998640104572
Tulare,2023,82.40090858104318,109.94,102.02,107.06,323,1783,16,57.63959595959596,84.91999999999999,73.04,53,1782,16,3,6,107,6107,"Tulare County, California",475774.0,69489.0,83473.0,55879.0,11.744862056354489,17.544674572381005,142026.0,58773.0,41.38185965949896,42.63452815832727,1.499871787865667,3.522680936747279,29.81,0.0,11.858432517790767
Tulare,2024,87.25226872246695,114.08,105.08,109.04,570,1816,15,60.85818281938327,87.08000000000001,75.92,125,1816,15,10,6,107,6107,"Tulare County, California",478693.0,71300.0,84619.0,57101.0,11.928522038133,17.677091580616384,143195.0,59494.0,41.5475400677398,37.04169478141523,1.5565299680588602,3.672917715529577,49.81,0.0,11.872694196834637
Tuolumne,2020,85.4988202764977,111.02,100.04,105.98,222,1085,9,55.4089502762431,82.04,71.06,23,1086,9,4,6,109,6109,"Tuolumne County, California",54147.0,60509.0,5564.0,14109.0,26.056845254584744,10.27573088075055,22937.0,6051.0,26.38095653311244,86.62529780043215,1.85975215616747,1.3906587622582969,,,25.997396630186643
Tuolumne,2021,87.62214678899082,113.0,102.02,107.06,357,1090,9,56.80433027522936,82.04,71.96,27,1090,9,5,6,109,6109,"Tuolumne County, California",55243.0,66846.0,5119.0,14448.0,26.15353981499918,9.266332386003656,23103.0,5841.0,25.28243085313596,85.35199029741325,1.7070036022663504,1.4354759879079704,22.78,1.0,25.54884685681268
Tuolumne,2022,88.01149478563151,114.08,102.92,107.96,278,863,8,58.73177700348432,80.96,73.04,26,861,8,9,6,109,6109,"Tuolumne County, California",54993.0,70432.0,5887.0,14987.0,27.25255941665303,10.704998818031386,22831.0,5840.0,25.579256274363804,84.22162820722637,1.5383776116960342,1.4729147346025857,33.28,0.0,25.53387706090577
Tuolumne,2023,83.58173076923077,107.96,100.94,104.70199999999996,159,936,9,55.04019189765458,78.08,69.98,22,938,9,3,6,109,6109,"Tuolumne County, California",54873.0,72259.0,5547.0,15199.0,27.698503817906804,10.108796675960855,22809.0,5897.0,25.853829628655355,82.57066316767809,1.731270387986806,1.2957192061669671,33.28,0.0,25.707724718544103
Tuolumne,2024,87.72487755102041,111.92,102.97399999999996,109.04,306,980,9,56.86718367346938,82.94,75.02,51,980,9,12,6,109,6109,"Tuolumne County, California",54498.0,77404.0,5384.0,15339.0,28.145987008697563,9.87926162427979,22690.0,5919.0,26.08638166593213,80.5075415611582,1.9853939594113543,1.5486806855297444,69.81,0.0,25.76584193318399
Ventura,2020,84.87200896191187,118.04,102.02,107.96,264,1339,11,56.412483221476506,87.98,71.06,24,1341,11,3,6,111,6111,"Ventura County, California",845599.0,89295.0,74449.0,131672.0,15.571446986100977,8.804291395803448,271639.0,99602.0,36.66704707350564,75.41234083767839,1.823795912719859,7.242085196411065,11.47,1.0,11.848595534664309
Ventura,2021,84.48571641791045,111.02,100.94,105.98,266,1340,11,57.07708955223881,78.08,68.0,4,1340,11,0,6,111,6111,"Ventura County, California",845255.0,94150.0,73740.0,132487.0,15.674204825762638,8.723994534193823,274471.0,100077.0,36.46177556098823,70.12948755109404,1.832109836676506,7.254852086056871,6.02,1.0,11.871674844009068
Ventura,2022,85.521546626232,113.0,102.02,107.79799999999994,281,1319,11,58.0140971168437,82.94,70.14199999999985,23,1318,11,7,6,111,6111,"Ventura County, California",842009.0,102141.0,74315.0,137596.0,16.341393025490227,8.825915162427005,275653.0,99078.0,35.94301531273014,64.65465333505936,1.786441712618274,7.238758730607392,13.21,0.0,12.140101164810831
Ventura,2023,80.88114551083592,109.04,98.06,102.10099999999991,163,1292,11,55.93692785104732,80.06,69.08,10,1289,11,0,6,111,6111,"Ventura County, California",838259.0,107327.0,74630.0,141315.0,16.858154818498818,8.90297628775832,278045.0,99657.0,35.84203995756083,58.59453939653496,1.84334436015599,7.22497462001601,10.49,0.0,12.651192700247032
Ventura,2024,84.13599399849963,113.0,101.37199999999996,108.44960000000005,249,1333,11,56.70739684921231,89.06,69.08,18,1333,11,4,6,111,6111,"Ventura County, California",837469.0,109797.0,77301.0,145793.0,17.40876378707749,9.230311808556497,280360.0,99321.0,35.426237694392924,51.97422232942353,1.8389934433393955,7.23477525735281,13.02,0.0,13.1199099012006
Yolo,2020,94.61285123966942,111.02,104.0,109.04,259,484,4,60.292355371900825,78.98,73.04,16,484,4,11,6,113,6113,"Yolo County, California",218774.0,73746.0,39197.0,27314.0,12.485030213827969,17.91666285756077,74614.0,36334.0,48.69595518267349,66.4151133132822,2.6026858767495225,14.436816075036338,24.16,1.0,4.353189705929763
Yolo,2021,95.87111111111112,113.0,107.96,111.92,294,486,4,59.20074074074074,78.08,68.0,3,486,4,19,6,113,6113,"Yolo County, California",216703.0,78386.0,36036.0,27159.0,12.5328214191774,16.629211409163695,75471.0,36429.0,48.26887148706125,63.26216065305972,2.6229447677235664,14.505106066828793,16.88,1.0,3.716234353498521
Yolo,2022,95.396,118.04,107.96,114.98,280,485,4,60.19727835051547,78.98,71.06,6,485,4,22,6,113,6113,"Yolo County, California",217141.0,85097.0,36521.0,28323.0,13.043598399196837,16.819025425875353,76107.0,36395.0,47.82083119818151,58.78898964267457,2.7498261498289134,14.745257689703925,29.98,0.0,3.899447356320279
Yolo,2023,91.78916455696204,109.04,105.08,107.96,151,395,4,58.59306329113924,77.0,69.34999999999997,6,395,4,15,6,113,6113,"Yolo County, California",217782.0,88818.0,34165.0,28915.0,13.277038506396304,15.687706054678532,76640.0,35594.0,46.443110647181626,54.80204975617819,2.698110954991689,14.897925448384164,35.67,0.0,4.218043637980212
Yolo,2024,96.74981132075472,114.08,107.96,111.92,308,477,4,60.84603773584906,80.96,71.06,11,477,4,18,6,113,6113,"Yolo County, California",220564.0,91752.0,35478.0,29712.0,13.470920005077891,16.085127219310493,76693.0,35056.0,45.70951716584304,48.89011806097096,2.6273553254384217,15.352006673799895,37.45,0.0,4.521276527151144
Yuba,2020,89.30270491803279,109.94,102.02,108.1886,75,244,2,62.57713114754098,78.08,71.96,8,244,2,7,6,115,6115,"Yuba County, California",77524.0,59424.0,11420.0,9588.0,12.367782880140345,14.730922037046591,26434.0,10345.0,39.1352046606643,73.51271864196895,3.3950776533718594,7.263557091997316,16.84,1.0,23.621704747530277
Yuba,2021,90.35762295081967,113.0,104.0,109.553,80,244,2,63.60327868852459,84.91999999999999,75.92,24,244,2,5,6,115,6115,"Yuba County, California",80404.0,62666.0,11939.0,10011.0,12.450873090891,14.84876374309736,26888.0,10332.0,38.426063671526336,69.22168051340729,3.5831550669120937,7.183722202875479,29.1,1.0,23.455455125398444
Yuba,2022,89.26581967213114,114.98,105.08,110.6816,82,244,2,62.81688524590164,84.02,74.85799999999999,13,244,2,10,6,115,6115,"Yuba County, California",81705.0,66693.0,12375.0,10550.0,12.912306468392387,15.14595190012851,27567.0,10639.0,38.59324554721225,64.5064561532342,3.556697876506946,7.784101340187259,28.67,0.0,23.529174649860096
Yuba,2023,86.28696721311475,109.94,103.838,108.5756,55,244,2,60.98298755186722,77.0,71.96,4,241,2,5,6,115,6115,"Yuba County, California",83079.0,73313.0,12501.0,10889.0,13.106801959580642,15.047123821904451,28063.0,10294.0,36.68175177279692,60.458118176675214,3.701296356479977,7.657771518674997,51.7,0.0,23.672774235469152
Yuba,2024,90.74934426229508,111.92,105.98,111.0686,88,244,2,64.13516393442623,80.96,75.02,19,244,2,13,6,115,6115,"Yuba County, California",84507.0,76373.0,11800.0,11060.0,13.087673210503272,13.963340315003492,28635.0,10453.0,36.50427798149119,53.823943578638456,3.970085318375992,7.963837315251991,68.03,0.0,23.70087633141378
